author,content,date,tags,title,url,website-domain
 Corriere Adriatico,"



ANCONA.- Volontari e tecnici della Protezione civile, insieme alle pattuglie della Polizia locale, hanno verificato il rispetto dei divieti dopo aver messo cartelli e barriere nelle aree verdi e... Articolo completo »   Commenti »
 Marche Ancona Protezione Civile Polizia

",2020-03-23,"['Marche', 'Ancona', 'Protezione Civile', 'Polizia']","Passeggiata al Piano, scatta la denuncia. Piazza Pertini, genitori con bimbi in bici",https://www.corriereadriatico.it/marche/ancona_controlli_vigili_urbani_passeggiata_piazza_bimbi_bici_ultime_notizie-5126790.html,www.corriereadriatico.it
 Corriere Adriatico,"

CINGOLI - Ancora una drammatica giornata quella di ieri alla casa di riposo ?Beata Angelina? di Cingoli dove un altro ospite contagiato dal Coronavirus è morto. Si tratta di un... Articolo completo »   Commenti »
 Cingoli

",2020-03-23,['Cingoli'],"Nella casa di riposo il virus fa altre vittime, quarto morto a Cingoli. La rabbia dei familiari:...",https://www.corriereadriatico.it/marche/cingoli_casa_di_riposo_quarto_morto_rabbia_fratello-5126747.html,www.corriereadriatico.it
 Corriere Adriatico,"



ANCONA -  Nuovo opedale per affrontare l'emergenza Coronavirus nelle Marche: Guido Bertolaso è arrivato al proto di Ancona su un elicottero dei carabinieri. 
Lex capo della... Articolo completo »   Commenti »
 Guido Bertolaso Marche Ancona Carabinieri

",2020-03-23,"['Guido Bertolaso', 'Marche', 'Ancona', 'Carabinieri']",Guido Bertolaso arrivato ad Ancona: la missione è un nuovo ospedale per il Coronavirus,https://www.corriereadriatico.it/marche/coronavirus_ultime_notizie_oggi_marche_ancona_guido_bertolaso_ospedale_nuovo_lunedi_23_marzo-5127810.html,www.corriereadriatico.it
 TM notizie,"



ANCONA -Guido Bertolaso è  arrivato questa mattina ad Ancona in porto con l'elicottero dei carabinieri. A chiedere la collaborazione dell'ex capo della protezione civile è stato il governatore delle Marche Luca Ceriscioli nel corso di una telefonata... Articolo completo »   Commenti »
 Marche Ancona Guido Bertolaso Carabinieri Protezione Civile

",2020-03-23,"['Marche', 'Ancona', 'Guido Bertolaso', 'Carabinieri', 'Protezione Civile']","Coronavirus / Ad Ancona è arrivato Guido Bertolaso, due i possibili siti per la struttura di...",https://www.tmnotizie.com/coronavirus-ad-ancona-e-arrivato-guido-bertolaso-due-i-possibili-siti-per-la-struttura-di-terapia-intensiva-regionale/,www.tmnotizie.com
 Vivere Marche,"

Giorni intensi di azione all'Hotel House per i carabinieri del Nucleo Operativo della Compagnia di Civitanova. A finire nella rete dei militari sono stati due spacciatori, in azione nonostante le stringenti prescrizioni imposte dalle misure di... Articolo completo »   Commenti »
 Marche Recanati Carabinieri Droga

",2020-03-23,"['Marche', 'Recanati', 'Carabinieri', 'Droga']","Civitanova: Porto Recanati: nuovo blitz dei carabinieri all'Hotel House, denunciati due pusher",https://www.viveremarche.it/2020/03/24/civitanova-porto-recanati-nuovo-blitz-dei-carabinieri-allhotel-house-denunciati-due-pusher/776922,www.viveremarche.it
 Vivere Marche,"

Nella serata di sabato 21 marzo, durante i controlli predisposti per la verifica delle misure di contenimento del contagio da COVID-19, i Carabinieri di Camerano hanno arrestato un cittadino brasiliano 27enne e un italiano 20enne, perchè entrambi... Articolo completo »   Commenti »
 Marche Osimo Camerano Arresti Droga Carabinieri

",2020-03-23,"['Marche', 'Osimo', 'Camerano', 'Arresti', 'Droga', 'Carabinieri']",Osimo: Camerano: arrestati due giovani per droga,https://www.viveremarche.it/2020/03/24/osimo-camerano-arrestati-due-giovani-per-droga/776960,www.viveremarche.it
 Marche Notizie,"

Incidente stradale tra Treia e Macerata nel primo pomeriggio di domenica 22 marzo: un'automobile con a bordo due persone è infatti uscita di strada in aperta campagna, ribaltandosi alla fine della propria corsa.
Non è ancora chiaro cosa abbia... Articolo completo »   Commenti »
 Treia Marche Macerata Incidenti Stradali

",2020-03-23,"['Treia', 'Marche', 'Macerata', 'Incidenti Stradali']","Automobile esce di strada tra Treia e Macerata, feriti due uomini",https://www.maceratanotizie.it/42150/automobile-esce-di-strada-tra-treia-e-macerata-feriti-due-uomini,www.maceratanotizie.it
 Marche Notizie,"



Nel corso del fine settimana appena trascorso i controlli della Polizia di Stato di Ascoli Piceno e San Benedetto del Tronto hanno condotto a un arresto e a due denunce.
A finire in manette è stato un 45enne di nazionalità marocchina, sorpreso... Articolo completo »   Commenti »
 Polizia Marche Ascoli Piceno San Benedetto Del Tronto

",2020-03-23,"['Polizia', 'Marche', 'Ascoli Piceno', 'San Benedetto Del Tronto']","Controlli della Polizia tra Ascoli Piceno e San Benedetto, un arresto e due denunce",https://www.ascolinotizie.it/34223/controlli-della-polizia-tra-ascoli-piceno-e-san-benedetto-un-arresto-e-due-denunce,www.ascolinotizie.it
 TM notizie,"



ASCOLI PICENO - Oltre 1.500 persone controllate in due giorni. E' il bilancio dei controlli effettuati tra sabato e domenica in provincia di Ascoli Piceno da Polizia, Carabinieri, Vigili Urbani e Guardia di Finanza. Le forze dell' ordine hanno... Articolo completo »   Commenti »
 Marche Ascoli Piceno Polizia Carabinieri Guardia di Finanza

",2020-03-23,"['Marche', 'Ascoli Piceno', 'Polizia', 'Carabinieri', 'Guardia di Finanza']","Coronavirus / Oltre 1.500 persone controllate nel week end, oltre cinquanta denunce",https://www.tmnotizie.com/coronavirus-oltre-1-500-persone-controllate-nel-week-end-oltre-cinquanta-denunce/,www.tmnotizie.com
 Vivere Marche,"



I finanzieri della compagnia della Guardia di Finanza di Ancona, in collaborazione con i funzionari dell'Agenzia delle dogane e monopoli, nell'ambito dell'esecuzione di uno specifico piano di controlli finalizzato al rispetto dell'ordinanza della... Articolo completo »   Commenti »
 Marche Ancona Guardia di Finanza Dogane

",2020-03-24,"['Marche', 'Ancona', 'Guardia di Finanza', 'Dogane']","Ancona: maxi sequestro di componenti respiratori per la terapia intensiva al porto, una denuncia",https://www.viveremarche.it/2020/03/25/ancona-maxi-sequestro-di-componenti-respiratori-per-la-terapia-intensiva-al-porto-una-denuncia/777106,www.viveremarche.it
 Corriere Adriatico,"

FERMO - «Sei sempre stata la nostra eroina di casa, non mi hai mai fatto mancare niente, sei sempre stata presente a ogni mia insicurezza o paura, mi hai fatto sorridere e piangere. Hai voluto... Articolo completo »   Commenti »
 Droga

",2020-03-24,['Droga'],"Scrive alla mamma infermiera in terapia intensiva: «Sei un'eroina, non vedo l'ora di riabbracciarti»",https://www.corriereadriatico.it/fermo/coronavirus_ultime_notizie_marche_fermo_falerone_mamma_infermiera_terapia_intensiva_lettera_eroina_abbracciarti-5129912.html,www.corriereadriatico.it
 Corriere Adriatico,"



ANCONA - Probabilmente non ha retto all'idea di dover essere ricoverato. La notizia della positività al Coronavirus deve averlo distrutto psicologicamente. Così, ha abbandonato il... Articolo completo »   Commenti »
 Marche Ancona

",2020-03-24,"['Marche', 'Ancona']","Contagiato scappa dall'ospedale da campo, va a casa poi lo convincono e tornare a Torrette. Ma sarà...",https://www.corriereadriatico.it/ancona/coronavirus_ancona_scappa_ospedale_casa_torna_torrette_ultime_notizie_oggi-5128695.html,www.corriereadriatico.it
 Corriere Adriatico,"



ANCONA - I finanzieri della Compagnia della Guardia di Finanza di Ancona, in collaborazione con i funzionari dell'Agenzia delle Dogane e Monopoli, nell'ambito dell'esecuzione di uno... Articolo completo »   Commenti »
 Marche Ancona Guardia di Finanza Dogane

",2020-03-24,"['Marche', 'Ancona', 'Guardia di Finanza', 'Dogane']","Coronavirus, maxi-sequestro di respiratori per terapia intensiva al porto di Ancona. Imprenditore...",https://www.corriereadriatico.it/ancona/coronavirus_ultime_notizie_oggi_marche_ancona_sequestro_respiratori_terapia_intensiva_porto_ancona-5129948.html,www.corriereadriatico.it
 La Gazzetta del Mezzogiorno,"



ANCONA, 24 MAR - Bloccato e sequestrato ad Ancona un carico di strumenti e dispositivi per la ventilazione meccanica dei pazienti con patologie respiratorie, su un autoarticolato in coda per imbarcarsi su un traghetto diretto in Grecia dopo aver... Articolo completo »   Commenti »
 Marche Ancona

",2020-03-24,"['Marche', 'Ancona']","Coronavirus,bloccati respiratori export",https://www.lagazzettadelmezzogiorno.it/news/italia/1214058/coronavirus-bloccati-respiratori-export.html,www.lagazzettadelmezzogiorno.it
 TM notizie,"



SAN BENEDETTO - Un tatuatore abusivo è stato scoperto a San Benedetto dai Carabnieri del Comando Provinciale di Ascoli Piceno durante controlli per verificare il rispetto delle misure di contenimento dell'epidemia coronavirus.
In un appartamento del... Articolo completo »   Commenti »
 Marche Carabinieri Tatuaggi Ascoli Piceno

",2020-03-24,"['Marche', 'Carabinieri', 'Tatuaggi', 'Ascoli Piceno']","San Benedetto: i Carabinieri scoprono tatuatore abusivo, denunciato insieme a quattro clienti",https://www.tmnotizie.com/san-benedetto-i-carabinieri-scoprono-tatuatore-abusivo-denunciato-insieme-a-quattro-clienti/,www.tmnotizie.com
 Cronachedi,"



ANCONA - I finanzieri di Ancona sono intervenuti in collaborazione con i funzionari dell'agenzia delle dogane e monopoli, nell'ambito dell'esecuzione di uno specifico piano di controlli finalizzato al rispetto dell'ordinanza della protezione civile... Articolo completo »   Commenti »
 Marche Ancona Dogane Protezione Civile

",2020-03-24,"['Marche', 'Ancona', 'Dogane', 'Protezione Civile']",Maxi sequestro ad Ancona di componenti respiratori per lestero,https://cronachedi.it/2020/03/24/maxi-sequestro-ad-ancona-di-componenti-respiratori-per-lestero/,cronachedi.it
 Blitz,"

ROMA - In un appartamento del centro a San Benedetto del Tronto, dov'erano stati notati movimenti sospetti, un 23enne svolgeva, secondo quanto racconta l'agenzia Ansa, abusivamente l'attività di tatuatore con tanto di ufficio, sala d'aspetto e... Articolo completo »   Commenti »
 Marche San Benedetto Del Tronto Tatuaggi

",2020-03-24,"['Marche', 'San Benedetto Del Tronto', 'Tatuaggi']","San Benedetto del Tronto, clienti dal tatuatore abusivo: tutti denunciati",https://www.blitzquotidiano.it/cronaca-italia/san-benedetto-del-tronto-tatuatore-3165546/,www.blitzquotidiano.it
 Fanpage,"



Bloccata una spedizione di 1.840 circuiti respiratori che stavano lasciando l'Italia. I dispositivi sono stati sequestrati al porto di Ancona mentre, in violazione alle recenti normative relative all'emergenza Coronavirus, stavano per essere... Articolo completo »   Commenti »
 Marche Ancona

",2020-03-24,"['Marche', 'Ancona']","Coronavirus Ancona, sequestrato carico di dispositivi per la ventilazione diretti in Grecia",https://www.fanpage.it/attualita/coronavirus-ancona-sequestrato-carico-di-dispositivi-per-la-ventilazione-diretti-in-grecia/,www.fanpage.it
 Quotidianosanità,"

Le Fiamme gialle e i doganieri hanno intercettato e sottoposto a controllo un autoarticolato in procinto di imbarcarsi su un traghetto diretto in Grecia che aveva già effettuato i controlli di sicurezza per l'accesso in porto ed era in coda, in... Articolo completo »   Commenti »
 Marche Ancona Guardia di Finanza

",2020-03-24,"['Marche', 'Ancona', 'Guardia di Finanza']",Coronavirus. Sequestrato ad Ancona un carico di attrezzature per terapia intensiva diretto in Grecia,http://www.quotidianosanita.it/cronache/articolo.php?articolo_id=83005,www.quotidianosanita.it
 Fortebraccio,"



Maxi-sequestro di respiratori per terapia intensiva al Porto di Ancona. Un imprenditore milanese stava per esportarli in Grecia. Adesso saranno consegnati alla Protezione Civile. Lo riferisce il Corriere Adriatico.
I finanzieri della Compagnia della... Articolo completo »   Commenti »
 Marche Ancona Protezione Civile

",2020-03-24,"['Marche', 'Ancona', 'Protezione Civile']","Ancona, maxi-sequestro di respiratori per terapia intensiva. Imprenditore stava per esportarli",https://fortebraccionews.wordpress.com/2020/03/24/ancona-maxi-sequestro-di-respiratori-per-terapia-intensiva-imprenditore-stava-per-esportarli/,fortebraccionews.wordpress.com
 Il Messaggero,"



ANCONA - I finanzieri della Compagnia della Guardia di Finanza di Ancona, in collaborazione con i funzionari dell'Agenzia delle Dogane e Monopoli, nell'ambito dell'esecuzione di uno... Articolo completo »   Commenti »
 Marche Ancona Guardia di Finanza Dogane

",2020-03-24,"['Marche', 'Ancona', 'Guardia di Finanza', 'Dogane']","Coronavirus Ancona, maxi-sequestro di respiratori per terapia intensiva al porto. Imprenditore...",https://www.ilmessaggero.it/italia/coronavirus_ancona_sequestro_respiratori_terapia_intensiva_porto_ultime_notizie_news-5130130.html,www.ilmessaggero.it
 Fanpage,"



Bloccata una spedizione di 1.840 circuiti respiratori che stavano lasciando l'Italia. I dispositivi sono stati sequestrati al porto di Ancona mentre, in violazione alle recenti normative relative all'emergenza Coronavirus, stavano per essere... Articolo completo »   Commenti »
 Marche Ancona

",2020-03-24,"['Marche', 'Ancona']","Coronavirus Ancona, sequestrato carico di dispositivi per la ventilazione diretti in Grecia",https://www.fanpage.it/attualita/coronavirus-ancona-sequestrato-carico-di-dispositivi-per-la-ventilazione-diretti-in-grecia/,www.fanpage.it
 Blitz,"

ANCONA  -  Un uomo positivo al coronavirus e ricoverato all'ospedale di Torrette (Ancona) è scappato dal reparto per tornare a casa dalla moglie. Ma lei, quando lo ha visto arrivare, ha chiamato i caradbinieri, e l'uomo è stato riportato in... Articolo completo »   Commenti »
 Marche Ancona Carabinieri

",2020-03-24,"['Marche', 'Ancona', 'Carabinieri']","Coronavirus, ad Ancona paziente positivo fugge dallospedale e va dalla moglie. Ma lei chiama i...",https://www.blitzquotidiano.it/cronaca-italia/coronavirus-ancona-paziente-positivo-fugge-3165647/,www.blitzquotidiano.it
 TM notizie,"



ANCONA - Bloccato e sequestrato ad Ancona un carico di strumenti e dispositivi per la ventilazione meccanica dei pazienti con patologie respiratorie, su un autoarticolato in coda per imbarcarsi su un traghetto diretto in Grecia dopo aver superato i... Articolo completo »   Commenti »
 Marche Ancona Guardia di Finanza

",2020-03-24,"['Marche', 'Ancona', 'Guardia di Finanza']","Dispositivi medici per terapia intensiva in viaggio verso la Grecia, maxi sequestro nel porto di...",https://www.tmnotizie.com/dispositivi-medici-per-terapia-intensiva-in-viaggio-verso-la-grecia-maxi-sequestro-nel-porto-di-ancona-della-guardia-di-finanza/,www.tmnotizie.com
 LaPresse,"



(LaPresse) La Guardia di Finanza di Ancona - in collaborazione con i funzionari dell'agenzia delle dogane e monopoli - ha sequestrato 1.840 circuiti respiratori composti da tubo, pallone, valvola e maschera respiratoria da utilizzare per i pazienti... Articolo completo »   Commenti »
 Marche Ancona Guardia di Finanza Dogane

",2020-03-24,"['Marche', 'Ancona', 'Guardia di Finanza', 'Dogane']","Coronavirus, Ancona: maxi-sequestro di ventilatori per terapia intensiva destinati all'export",https://www.lapresse.it/cronaca/coronavirus_ancona_maxi-sequestro_di_ventilatori_per_terapia_intensiva_destinati_all_export-2508076/video/2020-03-24/,www.lapresse.it
 Affaritaliani,"



Coronavirus, ad Ancona maxi sequestro di respiratori diretti in Grecia Articolo completo »   Commenti »
 Marche Ancona

",2020-03-24,"['Marche', 'Ancona']","Coronavirus, ad Ancona maxi sequestro di respiratori diretti in Grecia",https://www.affaritaliani.it/cronache/coronavirus-maxisequestro-ad-ancona-di-respiratori-diretti-in-grecia-661295.html?ref=rss,www.affaritaliani.it
 Lettera 43,"



Operazione condotta dalla Gdf nell'ambito del piano di controlli elaborato dopo il divieto alle imprese di cedere all'estero determinati dispositivi medici.
Bloccato e sequestrato ad Ancona un carico di strumenti e dispositivi per la ventilazione... Articolo completo »   Commenti »
 Marche Ancona Guardia di Finanza

",2020-03-24,"['Marche', 'Ancona', 'Guardia di Finanza']",Sequestrato ad Ancona un carico di componenti per respiratori diretto in Grecia,https://www.lettera43.it/ancona-sequestro-respiratori-coronavirus/,www.lettera43.it
